SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;sep-23;oct-23;nov-23;dic-23;ene-24;feb-24;Marzo;Abril;Mayo;Junio;Target Market;Tipo ABC;Marzo;Abril;Mayo;Junio
S4115;PC;230;FERT;NORM;ORIENTE;15;18;12;12;9;15;14;14;14;14;CONCRETE.;B;10;13;14;14
S4115;PC;230;FERT;NORM;CALI;15;9;0;21;3;0;8;8;8;8;CONCRETE.;B;6;7;8;8
S4115;PC;230;FERT;NORM;BOGOTÁ;3;0;12;0;0;9;4;4;4;4;CONCRETE.;B;3;4;4;4
S4115;PC;230;FERT;NORM;MEDELLÍN;9;0;3;3;0;0;3;3;3;3;CONCRETE.;B;3;4;4;4
S4115;PC;230;FERT;NORM;PEREIRA;3;3;3;0;0;0;2;2;2;2;CONCRETE.;B;1;2;2;2
S3100;PC;31,87;FERT;YERL;SANTANDER;195;120;0;108;0;0;71;71;71;71;INDUSTRIAL COATING;C;100;0;0;101
S1133;PC;26,5;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;FLOORING;C;53;76;67;21
S1133;PC;26,5;FERT;NORM;ORIENTE;63;0;0;0;0;0;11;11;11;11;FLOORING;C;18;26;22;7
S1133;PC;26,5;FERT;NORM;PEREIRA;9;0;0;6;0;0;3;3;3;3;FLOORING;C;13;2;2;1
S1133;PC;26,5;FERT;NORM;MEDELLÍN;0;0;0;0;18;12;10;10;10;10;FLOORING;C;3;6;6;2
S1133;PC;26,5;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;FLOORING;C;5;8;7;2
S2904;PC;160;FERT;NORM;BOGOTÁ;18;93;33;114;24;54;64;64;64;64;BUILDING FINISHING;A;24;17;33;25
S2904;PC;160;FERT;NORM;MEDELLÍN;9;0;6;0;3;0;3;3;3;3;BUILDING FINISHING;A;6;1;2;1
S152;PC;19,5;FERT;NORM;PEREIRA;63;0;0;135;0;0;45;45;45;45;INDUSTRIAL COATING;B;75;45;45;22
S152;PC;19,5;FERT;NORM;BOGOTÁ;0;0;9;0;6;6;4;4;4;4;INDUSTRIAL COATING;B;4;3;3;2
S152;PC;19,5;FERT;NORM;MEDELLÍN;0;9;12;24;0;0;8;8;8;8;INDUSTRIAL COATING;B;9;0;9;9
S152;PC;19,5;FERT;NORM;CALI;0;0;0;0;9;0;3;3;3;3;INDUSTRIAL COATING;B;5;3;4;3
S900;PC;4,391;FERT;NORM;SANTANDER;0;45;0;0;0;0;8;8;8;8;INDUSTRIAL COATING;C;97;11;6;8
S900;PC;4,391;FERT;NORM;PEREIRA;0;24;0;0;0;90;30;30;30;30;INDUSTRIAL COATING;C;30;30;30;5
S900;PC;4,391;FERT;NORM;BOGOTÁ;18;3;0;3;0;0;4;4;4;4;INDUSTRIAL COATING;C;11;1;1;1
S900;PC;4,391;FERT;NORM;BARRANQUILLA;0;12;0;0;3;9;4;4;4;4;INDUSTRIAL COATING;C;7;1;1;1
S900;PC;4,391;FERT;NORM;CALI;0;3;0;0;0;0;1;1;1;1;INDUSTRIAL COATING;C;13;2;1;1
S1402;PC;3,97;FERT;NORM;ORIENTE;0;39;21;0;48;108;52;52;52;52;INDUSTRIAL COATING;C;33;3;0;7
S1402;PC;3,97;FERT;NORM;BOGOTÁ;12;0;3;0;3;0;3;3;3;3;INDUSTRIAL COATING;C;19;1;0;3
S1402;PC;3,97;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;11;1;0;2
S1402;PC;3,97;FERT;NORM;PEREIRA;0;0;3;0;0;0;1;1;1;1;INDUSTRIAL COATING;C;9;9;9;0
S3174;PC;44,807;FERT;YERL;ORIENTE;12;30;0;24;0;21;15;15;15;15;INDUSTRIAL COATING;A;44;49;55;58
S3174;PC;44,807;FERT;YERL;BOGOTÁ;12;3;0;12;0;0;5;5;5;5;INDUSTRIAL COATING;A;5;5;6;6
S3174;PC;44,807;FERT;YERL;BARRANQUILLA;0;3;0;0;15;0;5;5;5;5;INDUSTRIAL COATING;A;2;2;2;2
S808;PC;230;FERT;NORM;PEREIRA;45;24;15;33;39;6;27;27;27;27;CONCRETE.;B;19;13;19;20
S808;PC;230;FERT;NORM;CALI;12;6;21;21;12;12;15;15;15;15;CONCRETE.;B;11;8;12;12
S808;PC;230;FERT;NORM;ORIENTE;0;0;3;15;21;3;13;13;13;13;CONCRETE.;B;7;4;6;7
S808;PC;230;FERT;NORM;BOGOTÁ;6;3;3;0;6;0;3;3;3;3;CONCRETE.;B;3;3;3;3
S808;PC;230;FERT;NORM;BARRANQUILLA;6;0;0;0;0;0;1;1;1;1;CONCRETE.;B;2;1;2;2
S2087;PC;34;HAWA;NORM;CALI;3;21;6;9;0;6;8;8;8;8;ROOFING;C;18;8;8;5
S2087;PC;34;HAWA;NORM;BARRANQUILLA;24;24;12;39;3;0;17;17;17;17;ROOFING;C;24;13;13;8
S2087;PC;34;HAWA;NORM;BOGOTÁ;0;12;18;6;24;0;10;10;10;10;ROOFING;C;22;12;12;7
S2087;PC;34;HAWA;NORM;MEDELLÍN;0;9;21;9;3;12;9;9;9;9;ROOFING;C;8;5;6;3
S2087;PC;34;HAWA;NORM;PEREIRA;9;0;0;0;6;9;5;5;5;5;ROOFING;C;3;2;2;1
S2087;PC;34;HAWA;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;8;4;4;2
S2087;PC;34;HAWA;NORM;ORIENTE;9;9;0;3;0;0;4;4;4;4;ROOFING;C;6;3;4;2
S3178;PC;54,32;FERT;YERL;ORIENTE;12;18;42;18;24;18;22;22;22;22;INDUSTRIAL COATING;B;18;21;8;18
S3178;PC;54,32;FERT;YERL;SANTANDER;0;0;15;0;0;0;3;3;3;3;INDUSTRIAL COATING;B;8;8;3;7
S3178;PC;54,32;FERT;YERL;BOGOTÁ;6;15;3;0;0;3;5;5;5;5;INDUSTRIAL COATING;B;8;10;4;9
S3178;PC;54,32;FERT;YERL;BARRANQUILLA;0;3;0;3;-3;0;1;1;1;1;INDUSTRIAL COATING;B;3;2;1;2
S213;PC;3,6;FERT;NORM;CALI;0;0;0;60;0;0;20;20;20;20;INDUSTRIAL COATING;C;23;24;24;24
S213;PC;3,6;FERT;NORM;BARRANQUILLA;60;30;0;0;3;0;16;16;16;16;INDUSTRIAL COATING;C;38;41;41;41
S213;PC;3,6;FERT;NORM;ORIENTE;0;9;0;0;0;0;2;2;2;2;INDUSTRIAL COATING;C;20;16;16;16
S4135;PC;200;FERT;NORM;BOGOTÁ;21;30;33;30;3;12;22;22;22;22;ENG REFURBISHMENT;A;7;7;7;5
S4135;PC;200;FERT;NORM;BARRANQUILLA;18;0;3;15;0;3;7;7;7;7;ENG REFURBISHMENT;A;3;3;3;2
S4135;PC;200;FERT;NORM;PEREIRA;15;9;3;0;6;12;8;8;8;8;ENG REFURBISHMENT;A;3;2;3;2
S4135;PC;200;FERT;NORM;ORIENTE;15;9;6;3;6;3;7;7;7;7;ENG REFURBISHMENT;A;2;2;2;2
S4135;PC;200;FERT;NORM;CALI;3;0;9;3;3;3;4;4;4;4;ENG REFURBISHMENT;A;2;2;2;1
S1052;PC;25,9;FERT;YERL;MEDELLÍN;78;0;51;9;0;0;23;23;23;23;INDUSTRIAL COATING;B;0;0;38;29
S4349;PC;1,67;HAWA;NORM;BARRANQUILLA;21;9;30;21;6;0;15;15;15;15;ENG REFURBISHMENT;B;7;6;3;2
S4349;PC;1,67;HAWA;NORM;BOGOTÁ;12;21;0;21;21;0;14;14;14;14;ENG REFURBISHMENT;B;5;5;3;2
S4349;PC;1,67;HAWA;NORM;CALI;9;6;3;15;6;0;7;7;7;7;ENG REFURBISHMENT;B;3;2;1;1
S2905;PC;3;FERT;NORM;MEDELLÍN;36;36;0;48;36;0;28;28;28;28;BUILDING FINISHING;C;36;24;0;24
S2905;PC;3;FERT;NORM;ORIENTE;12;12;0;0;0;0;4;4;4;4;BUILDING FINISHING;C;12;5;0;5
S2905;PC;3;FERT;NORM;BOGOTÁ;0;3;0;45;0;3;16;16;16;16;BUILDING FINISHING;C;0;5;0;5
S2905;PC;3;FERT;NORM;BARRANQUILLA;0;0;36;0;0;0;6;6;6;6;BUILDING FINISHING;C;0;6;0;6
S3126;PC;23,55;FERT;YERL;ORIENTE;0;51;3;90;6;6;34;34;34;34;INDUSTRIAL COATING;B;37;46;26;44
S3126;PC;23,55;FERT;YERL;BOGOTÁ;0;3;0;15;15;12;14;14;14;14;INDUSTRIAL COATING;B;10;6;4;6
S3126;PC;23,55;FERT;YERL;SANTANDER;0;3;0;0;0;9;3;3;3;3;INDUSTRIAL COATING;B;4;6;3;5
S4282;PC;4,5;FERT;YERL;MEDELLÍN;18;51;93;24;51;0;40;40;40;40;INDUSTRIAL COATING;C;15;15;15;35
S4282;PC;4,5;FERT;YERL;CALI;36;12;24;0;0;0;12;12;12;12;INDUSTRIAL COATING;C;11;9;9;9
S4282;PC;4,5;FERT;YERL;BOGOTÁ;0;27;0;0;0;0;5;5;5;5;INDUSTRIAL COATING;C;10;12;12;12
S3543;PC;25;FERT;NORM;PEREIRA;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;108;108;108;72
S3037;PC;21;FERT;YERL;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;48;13;12;12
S3037;PC;21;FERT;YERL;SANTANDER;0;0;36;0;0;0;6;6;6;6;ENG REFURBISHMENT;B;4;1;1;1
S3037;PC;21;FERT;YERL;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ENG REFURBISHMENT;B;17;5;4;4
S3037;PC;21;FERT;YERL;CALI;0;0;0;0;0;24;8;8;8;8;ENG REFURBISHMENT;B;4;2;2;2
S735;PC;4,87;FERT;YERL;BOGOTÁ;45;30;0;45;126;0;57;57;57;57;FLOORING;C;0;67;0;67
S735;PC;4,87;FERT;YERL;PEREIRA;0;0;0;18;0;0;6;6;6;6;FLOORING;C;0;3;0;3
S735;PC;4,87;FERT;YERL;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;FLOORING;C;0;3;0;3
S4317;PC;41,4;FERT;NORM;BOGOTÁ;33;3;24;0;0;102;34;34;34;34;INDUSTRIAL COATING;C;19;53;45;67
S4317;PC;41,4;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;11;21;18;27
S4317;PC;41,4;FERT;NORM;MEDELLÍN;6;12;6;0;6;0;5;5;5;5;INDUSTRIAL COATING;C;6;6;6;8
S4317;PC;41,4;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;2;4;4;5
S4186;PC;24,6;FERT;NORM;MEDELLÍN;30;21;9;30;0;0;15;15;15;15;BUILDING FINISHING;B;10;12;20;22
S4186;PC;24,6;FERT;NORM;BOGOTÁ;9;0;0;18;39;0;19;19;19;19;BUILDING FINISHING;B;21;4;7;8
S4186;PC;24,6;FERT;NORM;ORIENTE;12;36;9;0;9;9;13;13;13;13;BUILDING FINISHING;B;9;4;7;7
S4186;PC;24,6;FERT;NORM;BARRANQUILLA;15;3;0;0;57;0;19;19;19;19;BUILDING FINISHING;B;8;4;6;7
S52;PC;25;FERT;NORM;BOGOTÁ;51;12;12;0;6;18;17;17;17;17;BUILDING FINISHING;C;12;23;23;24
S52;PC;25;FERT;NORM;ORIENTE;0;42;60;0;3;0;18;18;18;18;BUILDING FINISHING;C;10;11;11;12
S52;PC;25;FERT;NORM;BARRANQUILLA;6;0;0;0;3;3;2;2;2;2;BUILDING FINISHING;C;5;5;5;5
S52;PC;25;FERT;NORM;CALI;0;0;3;0;6;6;4;4;4;4;BUILDING FINISHING;C;0;4;4;5
S52;PC;25;FERT;NORM;MEDELLÍN;0;0;0;0;15;0;5;5;5;5;BUILDING FINISHING;C;0;6;6;6
S4285;PC;3,5;FERT;YERL;CALI;84;0;36;36;12;0;28;28;28;28;INDUSTRIAL COATING;C;31;22;15;17
S4285;PC;3,5;FERT;YERL;BARRANQUILLA;12;0;24;24;0;0;10;10;10;10;INDUSTRIAL COATING;C;5;4;3;3
S4285;PC;3,5;FERT;YERL;BOGOTÁ;0;15;3;24;0;0;8;8;8;8;INDUSTRIAL COATING;C;5;4;3;3
S4285;PC;3,5;FERT;YERL;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;3;2;1;2
S3550;PC;12,5;FERT;YERL;BARRANQUILLA;78;162;0;90;0;0;55;55;55;55;ROOFING;C;14;0;8;108
S3550;PC;12,5;FERT;YERL;BOGOTÁ;9;15;30;36;27;0;21;21;21;21;ROOFING;C;5;0;3;38
S3550;PC;12,5;FERT;YERL;MEDELLÍN;0;0;0;0;0;6;2;2;2;2;ROOFING;C;9;0;5;71
S3550;PC;12,5;FERT;YERL;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;3;0;2;24
S3129;PC;24,45;FERT;YERL;BOGOTÁ;0;0;21;123;0;36;53;53;53;53;INDUSTRIAL COATING;B;8;66;60;34
S3129;PC;24,45;FERT;YERL;ORIENTE;3;12;12;0;12;0;7;7;7;7;INDUSTRIAL COATING;B;7;46;41;23
S3129;PC;24,45;FERT;YERL;SANTANDER;15;0;0;0;0;0;3;3;3;3;INDUSTRIAL COATING;B;1;5;4;2
S1202;PC;18;FERT;YERL;CALI;33;18;0;108;63;30;67;67;67;67;FLOORING;B;51;14;47;31
S4279;PC;28;FERT;YERL;MEDELLÍN;27;0;0;0;0;0;5;5;5;5;FLOORING;A;9;3;5;2
S4279;PC;28;FERT;YERL;BARRANQUILLA;0;0;18;0;0;0;3;3;3;3;FLOORING;A;5;1;2;1
S4279;PC;28;FERT;YERL;ORIENTE;0;30;0;45;18;0;21;21;21;21;FLOORING;A;8;3;5;2
S672;PC;34;HAWA;NORM;CALI;12;30;12;33;12;6;18;18;18;18;ROOFING;C;7;28;107;12
S672;PC;34;HAWA;NORM;PEREIRA;0;6;27;0;3;0;6;6;6;6;ROOFING;C;2;7;29;3
S672;PC;34;HAWA;NORM;BOGOTÁ;9;0;0;0;0;0;2;2;2;2;ROOFING;C;2;7;28;3
S672;PC;34;HAWA;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;ROOFING;C;1;2;7;1
S672;PC;34;HAWA;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;ROOFING;C;0;1;5;0
S1218;PC;220;FERT;NORM;BARRANQUILLA;9;0;30;9;57;33;33;33;33;33;WATERPROOFING;B;14;36;47;40
S1218;PC;220;FERT;NORM;BOGOTÁ;30;6;24;3;24;15;17;17;17;17;WATERPROOFING;B;8;20;26;22
S1218;PC;220;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;B;1;2;3;3
S1218;PC;220;FERT;NORM;MEDELLÍN;3;0;9;3;0;6;4;4;4;4;WATERPROOFING;B;1;3;4;4
S1218;PC;220;FERT;NORM;ORIENTE;0;0;3;0;0;0;1;1;1;1;WATERPROOFING;B;1;2;2;2
S179;PC;28,39;FERT;NORM;BOGOTÁ;15;21;24;0;60;0;20;20;20;20;INDUSTRIAL COATING;C;20;17;16;14
S179;PC;28,39;FERT;NORM;PEREIRA;18;18;0;48;30;0;26;26;26;26;INDUSTRIAL COATING;C;24;24;24;14
S3547;PC;28,5;FERT;NORM;CALI;3;21;0;0;0;0;4;4;4;4;ROOFING;C;18;22;0;1
S3547;PC;28,5;FERT;NORM;PEREIRA;0;0;42;75;0;0;25;25;25;25;ROOFING;C;13;14;0;1
S3547;PC;28,5;FERT;NORM;SANTANDER;0;36;0;0;0;0;6;6;6;6;ROOFING;C;3;4;0;0
S3547;PC;28,5;FERT;NORM;BARRANQUILLA;0;0;0;42;0;0;14;14;14;14;ROOFING;C;6;7;0;0
S3547;PC;28,5;FERT;NORM;ORIENTE;15;9;0;6;0;0;5;5;5;5;ROOFING;C;6;7;0;0
S4336;PC;11,95;FERT;ERLA;ORIENTE;0;18;0;48;0;0;16;16;16;16;WATERPROOFING;B;59;29;33;19
S4336;PC;11,95;FERT;ERLA;BOGOTÁ;21;3;0;0;6;3;6;6;6;6;WATERPROOFING;B;28;11;13;7
S4336;PC;11,95;FERT;ERLA;CALI;0;0;0;3;0;0;1;1;1;1;WATERPROOFING;B;12;6;7;4
S4336;PC;11,95;FERT;ERLA;PEREIRA;6;0;0;0;0;18;6;6;6;6;WATERPROOFING;B;9;7;8;4
S4336;PC;11,95;FERT;ERLA;SANTANDER;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;B;5;2;3;2
S4336;PC;11,95;FERT;ERLA;BARRANQUILLA;0;0;0;0;3;0;1;1;1;1;WATERPROOFING;B;5;1;2;1
S4336;PC;11,95;FERT;ERLA;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;WATERPROOFING;B;3;1;2;1
S4302;PC;21,2;FERT;NORM;CALI;54;0;0;48;0;0;17;17;17;17;INDUSTRIAL COATING;B;5;17;13;15
S4302;PC;21,2;FERT;NORM;ORIENTE;9;0;24;0;3;45;16;16;16;16;INDUSTRIAL COATING;B;2;11;8;10
S4302;PC;21,2;FERT;NORM;MEDELLÍN;15;0;36;0;0;0;9;9;9;9;INDUSTRIAL COATING;B;6;6;6;5
S4302;PC;21,2;FERT;NORM;BARRANQUILLA;3;0;0;0;0;3;1;1;1;1;INDUSTRIAL COATING;B;3;3;2;2
S264;PC;3;FERT;YERL;BARRANQUILLA;12;0;0;0;0;150;50;50;50;50;FLOORING;C;1;13;6;4
S264;PC;3;FERT;YERL;BOGOTÁ;0;0;3;0;0;27;9;9;9;9;FLOORING;C;34;34;16;10
S264;PC;3;FERT;YERL;CALI;0;0;0;48;0;9;19;19;19;19;FLOORING;C;13;12;6;4
S3542;PC;25;FERT;NORM;BOGOTÁ;12;3;3;0;0;0;3;3;3;3;INDUSTRY;C;4;75;0;4
S3542;PC;25;FERT;NORM;CALI;36;0;36;36;36;0;24;24;24;24;INDUSTRY;C;31;31;31;31
S3341;PC;3,634;FERT;NORM;BOGOTÁ;84;36;3;18;0;6;25;25;25;25;INDUSTRIAL COATING;C;16;14;18;40
S3341;PC;3,634;FERT;NORM;CALI;9;27;0;9;3;0;8;8;8;8;INDUSTRIAL COATING;C;6;5;7;14
S3341;PC;3,634;FERT;NORM;ORIENTE;0;0;0;3;0;0;1;1;1;1;INDUSTRIAL COATING;C;10;9;11;25
S3341;PC;3,634;FERT;NORM;BARRANQUILLA;3;0;0;0;0;0;1;1;1;1;INDUSTRIAL COATING;C;2;2;3;5
S526;PC;4,2;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;FLOORING;C;10;14;4;4
S526;PC;4,2;FERT;NORM;MEDELLÍN;30;0;0;12;-6;0;6;6;6;6;FLOORING;C;7;6;1;2
S526;PC;4,2;FERT;NORM;CALI;3;36;12;6;9;0;11;11;11;11;FLOORING;C;3;5;1;1
S862;PC;35;HAWA;NORM;CALI;0;0;135;0;0;12;25;25;25;25;ROOFING;C;19;15;15;0
S862;PC;35;HAWA;NORM;BOGOTÁ;12;18;0;6;0;0;6;6;6;6;ROOFING;C;20;15;15;0
S862;PC;35;HAWA;NORM;ORIENTE;93;0;0;0;0;0;16;16;16;16;ROOFING;C;15;11;11;0
S862;PC;35;HAWA;NORM;BARRANQUILLA;0;54;0;0;0;0;9;9;9;9;ROOFING;C;9;7;7;0
S862;PC;35;HAWA;NORM;PEREIRA;18;0;0;0;0;0;3;3;3;3;ROOFING;C;3;2;2;0
S781;PC;16;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;18;6;6;21
S781;PC;16;FERT;NORM;BOGOTÁ;60;3;3;6;9;-6;13;13;13;13;INDUSTRIAL COATING;C;7;3;4;12
S4359;PC;1;HAWA;NORM;BOGOTÁ;9;21;21;3;0;0;9;9;9;9;INDUSTRY;C;36;36;36;12
S4359;PC;1;HAWA;NORM;PEREIRA;3;0;0;0;60;0;20;20;20;20;INDUSTRY;C;15;15;15;30
S4359;PC;1;HAWA;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;6;6;6;0
S508;PC;26,3;FERT;NORM;ORIENTE;0;18;24;3;0;24;12;12;12;12;INDUSTRIAL COATING;C;15;3;3;4
S508;PC;26,3;FERT;NORM;BOGOTÁ;0;0;0;12;36;0;16;16;16;16;INDUSTRIAL COATING;C;41;7;6;8
S508;PC;26,3;FERT;NORM;BARRANQUILLA;36;0;6;0;0;24;11;11;11;11;INDUSTRIAL COATING;C;10;3;2;3
S508;PC;26,3;FERT;NORM;MEDELLÍN;3;0;36;3;0;0;7;7;7;7;INDUSTRIAL COATING;C;6;6;6;6
S508;PC;26,3;FERT;NORM;CALI;0;0;18;0;0;0;3;3;3;3;INDUSTRIAL COATING;C;13;2;2;3
S2886;PC;3;FERT;NORM;CALI;0;0;0;0;0;12;4;4;4;4;BUILDING FINISHING;C;12;3;0;0
S2886;PC;3;FERT;NORM;BOGOTÁ;0;24;0;0;0;0;4;4;4;4;BUILDING FINISHING;C;12;1;0;0
S2886;PC;3;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S2886;PC;3;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S2886;PC;3;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S2886;PC;3;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S1326;PC;4,87;FERT;YERL;BOGOTÁ;30;60;30;0;60;0;30;30;30;30;FLOORING;C;17;1;0;0
S736;PC;25;FERT;NORM;CALI;6;60;0;9;150;0;53;53;53;53;BUILDING FINISHING;C;30;27;28;29
S736;PC;25;FERT;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;0;4;5;5
S736;PC;25;FERT;NORM;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;4;1;1;1
S4358;PC;1;HAWA;NORM;BOGOTÁ;0;3;0;6;3;3;4;4;4;4;INDUSTRY;C;21;21;21;1
S4358;PC;1;HAWA;NORM;MEDELLÍN;0;3;3;6;6;0;4;4;4;4;INDUSTRY;C;6;12;6;1
S4358;PC;1;HAWA;NORM;BARRANQUILLA;0;0;0;0;0;0;0;0;0;0;INDUSTRY;C;9;9;9;1
S53;PC;24,6;FERT;NORM;BOGOTÁ;45;0;0;0;0;0;8;8;8;8;BUILDING FINISHING;C;12;14;10;30
S53;PC;24,6;FERT;NORM;MEDELLÍN;0;0;60;0;0;15;13;13;13;13;BUILDING FINISHING;C;0;8;6;17
S53;PC;24,6;FERT;NORM;BARRANQUILLA;0;3;33;0;15;0;9;9;9;9;BUILDING FINISHING;C;9;4;3;9
S53;PC;24,6;FERT;NORM;ORIENTE;0;9;6;0;3;6;4;4;4;4;BUILDING FINISHING;C;6;2;2;5
S4142;PC;200;FERT;NORM;CALI;18;15;24;9;21;12;17;17;17;17;CONCRETE.;B;25;7;22;22
S4142;PC;200;FERT;NORM;PEREIRA;9;0;0;0;9;0;3;3;3;3;CONCRETE.;B;6;2;5;5
S4142;PC;200;FERT;NORM;BOGOTÁ;0;6;0;6;0;6;4;4;4;4;CONCRETE.;B;2;1;2;2
S683;PC;20;FERT;NORM;BARRANQUILLA;0;138;6;0;0;0;24;24;24;24;INDUSTRY;C;30;30;30;49
S3094;PC;8,266;FERT;YERL;BARRANQUILLA;9;66;39;0;3;48;28;28;28;28;INDUSTRIAL COATING;C;7;20;35;43
S827;PC;5,3;FERT;NORM;PEREIRA;60;0;0;36;0;0;16;16;16;16;BUILDING FINISHING;C;12;11;11;0
S827;PC;5,3;FERT;NORM;ORIENTE;9;3;0;12;0;0;4;4;4;4;BUILDING FINISHING;C;12;2;2;0
S827;PC;5,3;FERT;NORM;BARRANQUILLA;12;0;0;0;6;0;3;3;3;3;BUILDING FINISHING;C;12;2;2;0
S827;PC;5,3;FERT;NORM;MEDELLÍN;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;1;1;0
S827;PC;5,3;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S827;PC;5,3;FERT;NORM;BOGOTÁ;0;0;0;0;0;3;1;1;1;1;BUILDING FINISHING;C;12;2;2;0
S827;PC;5,3;FERT;NORM;CALI;0;0;0;0;0;0;0;0;0;0;BUILDING FINISHING;C;12;0;0;0
S2967;PC;1,5;FERT;NORM;BARRANQUILLA;18;12;12;0;0;0;7;7;7;7;ROOFING;C;12;5;1;0
S2967;PC;1,5;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;ROOFING;C;6;2;0;0
S2967;PC;1,5;FERT;NORM;ORIENTE;24;0;0;0;0;0;4;4;4;4;ROOFING;C;5;1;0;0
S3131;PC;23,45;FERT;YERL;BARRANQUILLA;0;0;39;12;21;6;13;13;13;13;INDUSTRIAL COATING;B;10;7;16;18
S3131;PC;23,45;FERT;YERL;BOGOTÁ;0;18;6;12;3;0;7;7;7;7;INDUSTRIAL COATING;B;7;4;9;11
S3131;PC;23,45;FERT;YERL;ORIENTE;0;3;3;30;0;0;10;10;10;10;INDUSTRIAL COATING;B;3;2;4;5
S3131;PC;23,45;FERT;YERL;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;B;2;1;2;2
S3340;PC;31,797;FERT;NORM;BOGOTÁ;84;36;0;18;0;6;24;24;24;24;INDUSTRIAL COATING;C;8;11;13;26
S3340;PC;31,797;FERT;NORM;CALI;9;24;0;9;3;0;8;8;8;8;INDUSTRIAL COATING;C;3;4;4;9
S3340;PC;31,797;FERT;NORM;ORIENTE;0;0;0;0;0;0;0;0;0;0;INDUSTRIAL COATING;C;4;5;6;11
S4293;PC;4,5;FERT;YERL;PEREIRA;0;0;27;0;0;0;5;5;5;5;FLOORING;C;24;24;24;0
S4293;PC;4,5;FERT;YERL;CALI;0;120;0;0;0;0;20;20;20;20;FLOORING;C;6;6;6;0
S4293;PC;4,5;FERT;YERL;BARRANQUILLA;9;0;9;0;9;0;5;5;5;5;FLOORING;C;3;3;3;0
S1199;PC;18;FERT;YERL;MEDELLÍN;18;3;0;21;30;12;21;21;21;21;FLOORING;B;5;37;11;14
S1199;PC;18;FERT;YERL;BARRANQUILLA;0;30;0;0;0;42;14;14;14;14;FLOORING;B;2;19;6;7
S1199;PC;18;FERT;YERL;CALI;0;18;0;0;0;3;4;4;4;4;FLOORING;B;1;7;2;3
S222;PC;25,552;FERT;NORM;BARRANQUILLA;93;0;0;60;138;0;66;66;66;66;BUILDING FINISHING;C;59;0;70;0
S222;PC;25,552;FERT;NORM;MEDELLÍN;0;0;0;3;6;0;3;3;3;3;BUILDING FINISHING;C;14;0;2;0
S222;PC;25,552;FERT;NORM;BOGOTÁ;3;0;0;0;0;0;1;1;1;1;BUILDING FINISHING;C;4;0;4;0
S4102;PC;230;FERT;NORM;MEDELLÍN;24;27;6;30;15;0;17;17;17;17;CONCRETE.;B;15;44;19;50
S4102;PC;230;FERT;NORM;CALI;0;0;0;6;33;0;13;13;13;13;CONCRETE.;B;3;10;4;12
S4102;PC;230;FERT;NORM;PEREIRA;6;0;0;6;0;0;2;2;2;2;CONCRETE.;B;1;4;2;4
S2811;PC;16;FERT;NORM;MEDELLÍN;36;0;0;66;0;0;22;22;22;22;BUILDING FINISHING;C;9;26;4;31
S2811;PC;16;FERT;NORM;BOGOTÁ;0;6;15;15;0;3;7;7;7;7;BUILDING FINISHING;C;9;16;3;19
