SGAN;Presentación;Peso Neto (kg);Tipo;Categoría;Regional;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;Septiembre;Octubre;Noviembre;Diciembre;Target Market;Tipo ABC;Septiembre;Octubre;Noviembre;Diciembre
S302;PC;0,375;FERT;NORM;PEREIRA;2.268;540;72;684;1.980;396;1.020;1.020;1.020;1.020;INDUSTRY;A;877;1.800;1.800;1.800
S302;PC;0,375;FERT;NORM;SANTANDER;0;0;0;144;0;144;96;96;96;96;INDUSTRY;A;37;46;46;46
S3236;KG;1;FERT;YBLK;MEDELLÍN;45.600;31.800;27.300;13.800;43.800;16.500;29.800;29.800;29.800;29.800;CONCRETE.;A;28.035;27.242;20.515;17.325
S3236;KG;1;FERT;YBLK;ORIENTE;5.400;6.090;3.000;0;0;3.000;2.915;2.915;2.915;2.915;CONCRETE.;A;2.277;2.560;1.928;1.628
S3236;KG;1;FERT;YBLK;CALI;3.000;0;0;3.000;0;0;1.000;1.000;1.000;1.000;CONCRETE.;A;1.858;1.915;1.442;1.218
S543;PC;0,399;FERT;NORM;BOGOTÁ;13.764;19.374;20.106;17.082;18.963;16.053;17.557;17.557;17.557;17.557;SEALING & BONDING;A;16.622;17.332;26.381;14.572
S543;PC;0,399;FERT;NORM;CALI;2.850;6.342;6.246;6.708;4.626;13.599;8.311;8.311;8.311;8.311;SEALING & BONDING;A;5.889;6.200;9.437;5.212
S543;PC;0,399;FERT;NORM;BARRANQUILLA;4.809;5.460;5.184;6.300;9.963;6.459;7.574;7.574;7.574;7.574;SEALING & BONDING;A;5.152;5.550;8.448;4.666
S543;PC;0,399;FERT;NORM;MEDELLÍN;3.687;2.781;2.520;7.170;4.110;4.686;5.322;5.322;5.322;5.322;SEALING & BONDING;A;3.465;3.699;5.630;3.110
S543;PC;0,399;FERT;NORM;ORIENTE;2.808;2.772;3.948;5.292;4.269;4.332;4.631;4.631;4.631;4.631;SEALING & BONDING;A;4.062;4.067;6.191;3.420
S543;PC;0,399;FERT;NORM;PEREIRA;1.368;1.770;1.518;900;1.878;972;1.401;1.401;1.401;1.401;SEALING & BONDING;A;1.569;1.615;2.458;1.358
S543;PC;0,399;FERT;NORM;SANTANDER;108;36;0;144;0;0;48;48;48;48;SEALING & BONDING;A;64;67;101;56
S3509;KG;1;FERT;YBLK;BOGOTÁ;11.400;22.800;21.600;26.100;18.600;15.000;19.900;19.900;19.900;19.900;CONCRETE.;B;22.025;15.418;15.418;15.418
S3509;KG;1;FERT;YBLK;ORIENTE;0;300;1.590;12.000;0;0;4.000;4.000;4.000;4.000;CONCRETE.;B;9.212;6.113;6.113;6.113
S3509;KG;1;FERT;YBLK;MEDELLÍN;0;0;0;0;9.000;7.500;5.500;5.500;5.500;5.500;CONCRETE.;B;4.240;3.572;3.572;3.572
S3509;KG;1;FERT;YBLK;CALI;10.500;0;12.000;0;12.000;6.000;6.750;6.750;6.750;6.750;CONCRETE.;B;3.651;3.049;3.049;3.049
S3509;KG;1;FERT;YBLK;BARRANQUILLA;0;6.000;0;0;0;0;1.000;1.000;1.000;1.000;CONCRETE.;B;471;348;348;348
S4259;PC;0,9;FERT;ERLA;BOGOTÁ;12.660;13.284;14.565;15.975;11.640;16.227;14.614;14.614;14.614;14.614;ENG REFURBISHMENT;A;13.055;16.386;15.919;12.499
S4259;PC;0,9;FERT;ERLA;BARRANQUILLA;8.388;11.166;5.487;13.086;8.784;9.939;10.603;10.603;10.603;10.603;ENG REFURBISHMENT;A;8.593;10.495;10.196;8.005
S4259;PC;0,9;FERT;ERLA;MEDELLÍN;3.240;2.598;3.666;3.471;5.358;5.088;4.639;4.639;4.639;4.639;ENG REFURBISHMENT;A;3.745;4.749;4.614;3.622
S4259;PC;0,9;FERT;ERLA;CALI;1.866;1.473;2.316;2.187;3.837;7.113;4.379;4.379;4.379;4.379;ENG REFURBISHMENT;A;2.665;3.787;3.679;2.889
S4259;PC;0,9;FERT;ERLA;ORIENTE;3.126;1.674;2.688;2.742;2.757;3.516;3.005;3.005;3.005;3.005;ENG REFURBISHMENT;A;2.543;3.277;3.184;2.500
S4259;PC;0,9;FERT;ERLA;PEREIRA;3.153;3.369;1.641;1.077;2.325;2.649;2.369;2.369;2.369;2.369;ENG REFURBISHMENT;A;1.784;2.322;2.256;1.771
S4259;PC;0,9;FERT;ERLA;SANTANDER;33;0;0;78;0;45;41;41;41;41;ENG REFURBISHMENT;A;67;69;67;53
S2085;KG;1;FERT;YBLK;SANTANDER;21.600;36.000;13.269;0;0;0;11.812;11.812;11.812;11.812;CONCRETE.;A;1.374;24.087;17.331;16.183
S2085;KG;1;FERT;YBLK;MEDELLÍN;12.600;12.840;9.600;16.500;12.000;6.000;11.590;11.590;11.590;11.590;CONCRETE.;A;667;14.432;10.384;9.696
S2085;KG;1;FERT;YBLK;CALI;0;3.900;4.500;0;4.800;18.900;7.900;7.900;7.900;7.900;CONCRETE.;A;87;3.616;2.602;2.430
S645;PC;50;FERT;NORM;MEDELLÍN;9.135;16.386;18.987;12.351;15.000;16.008;14.645;14.645;14.645;14.645;BUILDING FINISHING;A;9.877;17.094;14.760;12.270
S645;PC;50;FERT;NORM;BOGOTÁ;6.507;15.393;11.331;13.527;11.520;11.118;12.055;12.055;12.055;12.055;BUILDING FINISHING;A;10.396;16.677;14.400;11.970
S645;PC;50;FERT;NORM;CALI;4.044;3.426;5.973;3.198;4.218;5.514;4.396;4.396;4.396;4.396;BUILDING FINISHING;A;4.160;7.016;6.058;5.036
S645;PC;50;FERT;NORM;PEREIRA;1.605;3.990;1.002;3.159;3.696;4.416;3.757;3.757;3.757;3.757;BUILDING FINISHING;A;2.550;1.800;1.800;1.800
S645;PC;50;FERT;NORM;SANTANDER;0;0;0;0;6;0;2;2;2;2;BUILDING FINISHING;A;420;516;446;371
S645;PC;50;FERT;NORM;ORIENTE;0;60;0;0;1.197;522;573;573;573;573;BUILDING FINISHING;A;118;260;224;186
S645;PC;50;FERT;NORM;BARRANQUILLA;36;0;0;0;282;105;129;129;129;129;BUILDING FINISHING;A;109;184;159;132
S3656;KG;1;FERT;YBLK;PEREIRA;14.100;24.000;32.400;26.100;32.400;18.600;25.700;25.700;25.700;25.700;CONCRETE.;A;24.000;12.377;29.207;15.914
S3656;KG;1;FERT;YBLK;ORIENTE;9.000;9.000;0;0;0;1.800;3.300;3.300;3.300;3.300;CONCRETE.;A;9.297;3.370;7.951;4.333
S3656;KG;1;FERT;YBLK;BOGOTÁ;3.000;12.000;0;6.000;3.000;6.000;5.000;5.000;5.000;5.000;CONCRETE.;A;6.421;2.119;5.001;2.725
S3656;KG;1;FERT;YBLK;CALI;0;0;0;0;27.000;0;9.000;9.000;9.000;9.000;CONCRETE.;A;3.826;1.352;3.191;1.739
S3656;KG;1;FERT;YBLK;BARRANQUILLA;0;0;690;0;0;0;115;115;115;115;CONCRETE.;A;98;35;82;44
S517;PC;0,274;HAWA;NORM;BOGOTÁ;13.320;15.042;8.652;5.424;10.344;7.548;10.055;10.055;10.055;10.055;SEALING & BONDING;A;9.074;11.296;15.121;7.728
S517;PC;0,274;HAWA;NORM;ORIENTE;5.439;7.560;6.498;10.764;5.571;7.992;8.109;8.109;8.109;8.109;SEALING & BONDING;A;5.596;7.355;9.845;5.031
S517;PC;0,274;HAWA;NORM;MEDELLÍN;1.941;4.086;4.284;2.772;4.140;4.947;3.953;3.953;3.953;3.953;SEALING & BONDING;A;3.410;4.430;5.930;3.031
S517;PC;0,274;HAWA;NORM;CALI;3.816;3.060;2.016;4.176;2.556;5.004;3.912;3.912;3.912;3.912;SEALING & BONDING;A;2.937;3.794;5.078;2.595
S517;PC;0,274;HAWA;NORM;BARRANQUILLA;2.016;3.348;1.845;2.820;3.024;3.996;3.280;3.280;3.280;3.280;SEALING & BONDING;A;1.732;2.482;3.322;1.698
S517;PC;0,274;HAWA;NORM;PEREIRA;1.440;1.476;1.224;882;2.232;2.124;1.746;1.746;1.746;1.746;SEALING & BONDING;A;1.360;1.829;2.449;1.252
S517;PC;0,274;HAWA;NORM;SANTANDER;0;288;0;0;0;324;108;108;108;108;SEALING & BONDING;A;110;145;193;99
S3528;PC;0,393;FERT;NORM;BOGOTÁ;5.232;10.428;11.520;11.088;14.040;3.420;9.516;9.516;9.516;9.516;INDUSTRY;A;0;0;9.372;9.372
S3528;PC;0,393;FERT;NORM;MEDELLÍN;2.232;11.412;15.372;8.928;11.808;13.500;11.412;11.412;11.412;11.412;INDUSTRY;A;0;0;10.790;10.790
S3528;PC;0,393;FERT;NORM;BARRANQUILLA;23.040;3.600;7.956;4.392;3.204;16.116;9.718;9.718;9.718;9.718;INDUSTRY;A;0;0;9.114;9.114
S3528;PC;0,393;FERT;NORM;CALI;1.764;900;7.740;1.152;2.844;2.052;2.742;2.742;2.742;2.742;INDUSTRY;A;0;0;2.854;2.854
S3528;PC;0,393;FERT;NORM;PEREIRA;0;1.548;1.008;2.088;540;1.116;1.248;1.248;1.248;1.248;INDUSTRY;A;0;3.600;3.600;3.600
S3528;PC;0,393;FERT;NORM;ORIENTE;108;2.988;2.196;0;2.016;1.224;1.422;1.422;1.422;1.422;INDUSTRY;A;0;0;1.382;1.382
S3528;PC;0,393;FERT;NORM;SANTANDER;0;0;0;144;4.032;144;1.440;1.440;1.440;1.440;INDUSTRY;A;0;0;498;498
S3355;KG;1;FERT;YBLK;MEDELLÍN;51.000;24.000;37.500;21.000;39.000;27.000;33.250;33.250;33.250;33.250;CONCRETE.;A;33.000;33.000;33.000;33.000
S3234;KG;1;FERT;YBLK;MEDELLÍN;30.060;25.500;42.900;7.500;28.500;37.500;28.660;28.660;28.660;28.660;CONCRETE.;B;26.951;29.838;29.838;29.838
S3234;KG;1;FERT;YBLK;BARRANQUILLA;0;240;0;0;9.000;0;3.000;3.000;3.000;3.000;CONCRETE.;B;840;868;868;868
S3234;KG;1;FERT;YBLK;CALI;0;0;60;0;0;0;10;10;10;10;CONCRETE.;B;5;6;6;6
S3234;KG;1;FERT;YBLK;ORIENTE;0;0;15;0;0;0;3;3;3;3;CONCRETE.;B;5;6;6;6
S3238;KG;1;FERT;YBLK;ORIENTE;24.000;24.000;36.000;12.000;36.000;36.000;28.000;28.000;28.000;28.000;CONCRETE.;B;29.668;32.700;28.441;36.476
S2;PC;40;FERT;NORM;CALI;5.727;27.648;27.891;11.676;513;216;12.279;12.279;12.279;12.279;BUILDING FINISHING;A;34.703;25.835;25.315;22.352
S2;PC;40;FERT;NORM;MEDELLÍN;3.444;5.610;5.940;6.627;939;0;3.760;3.760;3.760;3.760;BUILDING FINISHING;A;4.746;3.636;3.563;3.146
S2;PC;40;FERT;NORM;BOGOTÁ;1.707;4.620;1.392;1.629;273;762;1.731;1.731;1.731;1.731;BUILDING FINISHING;A;4.208;3.148;3.085;2.724
S2;PC;40;FERT;NORM;PEREIRA;3.276;891;828;1.326;555;0;1.146;1.146;1.146;1.146;BUILDING FINISHING;A;1.800;2.043;2.002;1.768
S2;PC;40;FERT;NORM;SANTANDER;150;750;0;0;0;0;150;150;150;150;BUILDING FINISHING;A;342;259;253;224
S2;PC;40;FERT;NORM;ORIENTE;0;30;6;33;12;318;121;121;121;121;BUILDING FINISHING;A;593;499;489;432
S2;PC;40;FERT;NORM;BARRANQUILLA;9;15;0;6;36;0;14;14;14;14;BUILDING FINISHING;A;51;33;33;29
S544;PC;0,399;FERT;NORM;BOGOTÁ;10.047;10.803;15.810;10.470;11.964;13.263;12.060;12.060;12.060;12.060;SEALING & BONDING;A;15.998;16.654;17.646;10.775
S544;PC;0,399;FERT;NORM;CALI;3.729;3.078;2.280;5.154;6.063;4.092;5.103;5.103;5.103;5.103;SEALING & BONDING;A;5.424;5.482;5.809;3.547
S544;PC;0,399;FERT;NORM;MEDELLÍN;2.508;2.268;3.759;3.780;5.157;4.248;4.395;4.395;4.395;4.395;SEALING & BONDING;A;5.011;5.144;5.451;3.329
S544;PC;0,399;FERT;NORM;ORIENTE;1.188;1.992;2.472;2.364;6.153;2.322;3.613;3.613;3.613;3.613;SEALING & BONDING;A;3.500;3.426;3.630;2.217
S544;PC;0,399;FERT;NORM;BARRANQUILLA;1.551;2.037;1.878;3.516;3.789;2.679;3.328;3.328;3.328;3.328;SEALING & BONDING;A;3.012;3.177;3.367;2.056
S544;PC;0,399;FERT;NORM;PEREIRA;1.044;504;936;576;1.092;1.620;1.096;1.096;1.096;1.096;SEALING & BONDING;A;1.103;1.267;1.342;820
S544;PC;0,399;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;A;152;145;154;94
S2088;KG;1;FERT;YBLK;MEDELLÍN;33.000;19.500;0;18.000;0;-5.400;10.850;10.850;10.850;10.850;CONCRETE.;B;0;2.342;0;0
S2088;KG;1;FERT;YBLK;PEREIRA;7.500;0;0;0;0;0;1.250;1.250;1.250;1.250;CONCRETE.;B;0;244;0;0
S4033;PC;28;FERT;NORM;BARRANQUILLA;0;0;0;23.343;49.950;53.286;42.193;42.193;42.193;42.193;BUILDING FINISHING;A;42.403;59.676;57.299;55.570
S4033;PC;28;FERT;NORM;ORIENTE;0;0;0;12.681;14.901;24.333;17.305;17.305;17.305;17.305;BUILDING FINISHING;A;15.957;24.475;23.500;22.791
S4033;PC;28;FERT;NORM;PEREIRA;0;0;0;9.387;14.049;18.306;13.914;13.914;13.914;13.914;BUILDING FINISHING;A;13.559;19.679;18.895;18.325
S4033;PC;28;FERT;NORM;SANTANDER;0;0;0;1.290;13.560;20.340;11.730;11.730;11.730;11.730;BUILDING FINISHING;A;8.591;16.590;15.929;15.449
S4033;PC;28;FERT;NORM;CALI;0;0;0;2.190;2.190;6.894;3.758;3.758;3.758;3.758;BUILDING FINISHING;A;2.534;5.315;5.103;4.949
S4033;PC;28;FERT;NORM;BOGOTÁ;0;0;0;1.614;4.407;3.216;3.079;3.079;3.079;3.079;BUILDING FINISHING;A;3.483;4.355;4.181;4.055
S4033;PC;28;FERT;NORM;MEDELLÍN;0;0;0;984;1.341;855;1.060;1.060;1.060;1.060;BUILDING FINISHING;A;1.345;1.499;1.439;1.396
S4322;M;0,006;FERT;NORM;CALI;7.680;2.724;11.328;5.448;19.824;4.095;9.789;9.789;9.789;9.789;SEALING & BONDING;B;8.630;5.247;9.711;3.691
S4322;M;0,006;FERT;NORM;BOGOTÁ;8.520;1.416;11.064;4.992;13.788;1.872;6.942;6.942;6.942;6.942;SEALING & BONDING;B;4.644;3.476;6.433;2.445
S4322;M;0,006;FERT;NORM;ORIENTE;24.072;0;750;600;300;300;4.337;4.337;4.337;4.337;SEALING & BONDING;B;2.096;1.585;2.934;1.115
S4322;M;0,006;FERT;NORM;BARRANQUILLA;2.862;2.076;0;6.000;0;2.832;2.944;2.944;2.944;2.944;SEALING & BONDING;B;902;661;1.223;465
S4322;M;0,006;FERT;NORM;MEDELLÍN;2.124;30;4.248;0;360;0;1.127;1.127;1.127;1.127;SEALING & BONDING;B;583;437;809;307
S4322;M;0,006;FERT;NORM;PEREIRA;0;1.416;0;0;0;1.416;472;472;472;472;SEALING & BONDING;B;344;322;597;227
S4322;M;0,006;FERT;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;SEALING & BONDING;B;86;64;119;45
S3798;PC;0,375;FERT;NORM;BOGOTÁ;6.156;30.669;8.856;27.816;28.944;28.044;28.268;28.268;28.268;28.268;INDUSTRY;A;21.759;31.023;12.996;18.007
S3798;PC;0,375;FERT;NORM;CALI;360;2.232;540;2.124;144;180;930;930;930;930;INDUSTRY;A;1.083;1.573;659;913
S3798;PC;0,375;FERT;NORM;PEREIRA;1.080;0;1.008;0;1.116;72;546;546;546;546;INDUSTRY;A;381;1.800;1.800;1.800
S3798;PC;0,375;FERT;NORM;ORIENTE;-1.980;828;108;36;2.196;1.080;1.104;1.104;1.104;1.104;INDUSTRY;A;720;1.140;477;662
S3798;PC;0,375;FERT;NORM;MEDELLÍN;108;0;0;0;0;0;18;18;18;18;INDUSTRY;A;115;170;71;99
S3798;PC;0,375;FERT;NORM;BARRANQUILLA;0;72;108;36;0;0;36;36;36;36;INDUSTRY;A;70;103;43;60
S278;KG;1;FERT;YBLK;SANTANDER;9.000;9.000;12.480;4.500;9.000;13.500;9.580;9.580;9.580;9.580;CONCRETE.;B;10.607;2.671;20.047;17.431
S3317;KG;1;FERT;YBLK;MEDELLÍN;30.000;13.500;43.080;7.500;24.000;9.000;21.180;21.180;21.180;21.180;CONCRETE.;A;27.000;27.000;27.000;27.000
S4141;KG;1;FERT;YBLK;CALI;32.400;24.300;27.000;0;5.100;0;14.800;14.800;14.800;14.800;CONCRETE.;B;36.779;16.808;19.751;21.436
S4141;KG;1;FERT;YBLK;BOGOTÁ;0;0;0;0;0;60;20;20;20;20;CONCRETE.;B;2.399;1.036;1.217;1.321
S4141;KG;1;FERT;YBLK;BARRANQUILLA;0;2.940;0;0;3.360;3.000;2.120;2.120;2.120;2.120;CONCRETE.;B;713;528;621;674
S4141;KG;1;FERT;YBLK;ORIENTE;15;3.000;30;0;0;0;508;508;508;508;CONCRETE.;B;1.367;686;806;875
S2766;PC;0,288;HAWA;NORM;BOGOTÁ;9.501;13.053;14.808;14.469;10.605;14.757;13.277;13.277;13.277;13.277;SEALING & BONDING;A;12.873;14.540;15.230;9.204
S2766;PC;0,288;HAWA;NORM;MEDELLÍN;1.728;3.123;4.314;7.020;8.094;5.004;6.706;6.706;6.706;6.706;SEALING & BONDING;A;4.350;5.020;5.259;3.178
S2766;PC;0,288;HAWA;NORM;BARRANQUILLA;1.308;936;2.244;1.380;1.431;1.446;1.458;1.458;1.458;1.458;SEALING & BONDING;A;1.505;1.668;1.747;1.056
S2766;PC;0,288;HAWA;NORM;CALI;1.200;1.182;1.911;1.374;1.818;1.446;1.546;1.546;1.546;1.546;SEALING & BONDING;A;1.383;1.629;1.706;1.031
S2766;PC;0,288;HAWA;NORM;ORIENTE;609;612;648;720;1.905;1.188;1.271;1.271;1.271;1.271;SEALING & BONDING;A;1.219;1.462;1.531;925
S2766;PC;0,288;HAWA;NORM;PEREIRA;396;144;360;504;720;360;528;528;528;528;SEALING & BONDING;A;530;567;594;359
S2766;PC;0,288;HAWA;NORM;SANTANDER;0;0;0;0;0;288;96;96;96;96;SEALING & BONDING;A;42;52;54;33
S3805;KG;1;FERT;YBLK;BARRANQUILLA;14.184;26.820;16.800;40.080;0;16.800;19.114;19.114;19.114;19.114;CONCRETE.;B;26.858;0;23.847;23.847
S3805;KG;1;FERT;YBLK;BOGOTÁ;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;10;0;0;0
S928;M;0,816;FERT;NORM;BOGOTÁ;10.800;7.380;9.180;8.550;4.860;9.180;8.325;8.325;8.325;8.325;WATERPROOFING;A;6.645;7.557;7.357;5.893
S928;M;0,816;FERT;NORM;ORIENTE;5.130;8.640;4.680;2.160;4.590;4.590;4.965;4.965;4.965;4.965;WATERPROOFING;A;3.587;3.995;3.889;3.115
S928;M;0,816;FERT;NORM;BARRANQUILLA;7.740;3.420;3.600;4.500;2.520;1.890;3.945;3.945;3.945;3.945;WATERPROOFING;A;3.661;3.951;3.846;3.081
S928;M;0,816;FERT;NORM;PEREIRA;2.430;2.070;2.160;1.080;2.790;2.340;2.145;2.145;2.145;2.145;WATERPROOFING;A;2.021;2.104;2.048;1.640
S928;M;0,816;FERT;NORM;CALI;360;3.330;3.060;360;1.260;2.430;1.800;1.800;1.800;1.800;WATERPROOFING;A;2.339;2.455;2.391;1.915
S928;M;0,816;FERT;NORM;MEDELLÍN;1.350;3.780;1.440;1.980;1.800;1.800;2.025;2.025;2.025;2.025;WATERPROOFING;A;1.878;1.972;1.920;1.538
S928;M;0,816;FERT;NORM;SANTANDER;0;0;0;630;0;90;240;240;240;240;WATERPROOFING;A;75;88;86;69
S1277;KG;1;FERT;YBLK;MEDELLÍN;33.600;32.400;0;0;0;12.000;13.000;13.000;13.000;13.000;CONCRETE.;B;0;12.000;12.000;12.000
S1277;KG;1;FERT;YBLK;PEREIRA;0;0;0;0;0;0;0;0;0;0;CONCRETE.;B;15.000;15.000;15.000;9.000
S816;PC;50;FERT;NORM;CALI;5.076;7.614;5.970;4.596;8.232;8.565;7.131;7.131;7.131;7.131;BUILDING FINISHING;A;5.774;5.680;6.930;4.886
S816;PC;50;FERT;NORM;BARRANQUILLA;4.101;5.511;2.526;3.816;6.441;5.205;5.154;5.154;5.154;5.154;BUILDING FINISHING;A;4.397;4.235;5.167;3.643
S816;PC;50;FERT;NORM;ORIENTE;5.163;3.603;4.917;2.115;8.001;6.663;5.593;5.593;5.593;5.593;BUILDING FINISHING;A;4.145;4.169;5.086;3.586
S816;PC;50;FERT;NORM;MEDELLÍN;2.061;1.611;1.920;2.931;2.055;1.374;2.120;2.120;2.120;2.120;BUILDING FINISHING;A;1.840;1.737;2.120;1.495
S816;PC;50;FERT;NORM;PEREIRA;588;534;1.014;822;1.242;3.654;1.906;1.906;1.906;1.906;BUILDING FINISHING;A;1.224;1.374;1.677;1.182
S816;PC;50;FERT;NORM;SANTANDER;0;615;0;0;600;750;450;450;450;450;BUILDING FINISHING;A;1.309;1.118;1.364;962
S816;PC;50;FERT;NORM;BOGOTÁ;1.038;342;774;885;216;972;705;705;705;705;BUILDING FINISHING;A;955;878;1.071;755
S4083;KG;1;FERT;YBLK;BARRANQUILLA;0;0;0;0;89.070;142.830;77.300;77.300;77.300;77.300;CONCRETE.;A;198.000;288.000;408.000;408.000
S1284;PC;0,288;HAWA;NORM;BARRANQUILLA;5.076;7.020;8.280;4.860;6.480;4.824;6.090;6.090;6.090;6.090;INDUSTRY;A;7.950;7.543;5.322;4.106
S1284;PC;0,288;HAWA;NORM;CALI;6.912;8.100;2.268;4.896;4.536;1.476;4.698;4.698;4.698;4.698;INDUSTRY;A;7.685;6.469;4.565;3.521
S1284;PC;0,288;HAWA;NORM;BOGOTÁ;1.044;6.084;4.104;4.428;1.728;7.452;4.536;4.536;4.536;4.536;INDUSTRY;A;4.449;4.961;3.500;2.700
S1284;PC;0,288;HAWA;NORM;MEDELLÍN;36;3.288;1.008;3.852;2.592;3.024;3.156;3.156;3.156;3.156;INDUSTRY;A;3.974;3.513;2.479;1.912
S1284;PC;0,288;HAWA;NORM;ORIENTE;144;1.404;2.268;1.872;792;216;1.116;1.116;1.116;1.116;INDUSTRY;A;1.480;1.397;986;761
S1284;PC;0,288;HAWA;NORM;SANTANDER;0;0;0;0;0;0;0;0;0;0;INDUSTRY;A;4;4;3;2
S1284;PC;0,288;HAWA;NORM;PEREIRA;0;0;180;360;0;720;360;360;360;360;INDUSTRY;A;158;360;360;360
S4082;KG;1;FERT;YBLK;BARRANQUILLA;0;0;0;0;88.500;137.970;75.490;75.490;75.490;75.490;CONCRETE.;B;186.000;246.000;336.000;336.000
S554;PC;0,768;FERT;NORM;BOGOTÁ;11.175;22.260;17.700;16.020;7.200;9.300;13.943;13.943;13.943;13.943;INDUSTRY;A;15.126;12.927;18.961;19.546
S554;PC;0,768;FERT;NORM;ORIENTE;600;1.320;240;1.800;1.740;0;1.180;1.180;1.180;1.180;INDUSTRY;A;784;663;972;1.002
S554;PC;0,768;FERT;NORM;BARRANQUILLA;300;120;540;360;60;0;230;230;230;230;INDUSTRY;A;271;213;312;322
S554;PC;0,768;FERT;NORM;MEDELLÍN;60;120;60;0;120;0;60;60;60;60;INDUSTRY;A;37;28;41;43
S1250;PC;50;FERT;NORM;MEDELLÍN;10.125;15.585;22.317;12.618;17.487;5.280;13.902;13.902;13.902;13.902;BUILDING FINISHING;A;19.835;8.422;10.741;9.387
S1250;PC;50;FERT;NORM;BOGOTÁ;600;21;0;0;0;0;104;104;104;104;BUILDING FINISHING;A;746;199;253;221
S1250;PC;50;FERT;NORM;CALI;15;15;15;18;300;495;271;271;271;271;BUILDING FINISHING;A;71;65;83;73
S1250;PC;50;FERT;NORM;PEREIRA;0;0;9;30;0;0;10;10;10;10;BUILDING FINISHING;A;8;3;4;4
S1250;PC;50;FERT;NORM;BARRANQUILLA;12;9;6;0;0;0;5;5;5;5;BUILDING FINISHING;A;6;2;3;3
S1250;PC;50;FERT;NORM;ORIENTE;0;0;3;0;0;0;1;1;1;1;BUILDING FINISHING;A;3;1;2;1
S1168;PC;30;FERT;NORM;BARRANQUILLA;8.511;9.690;3.915;9.063;4.815;11.631;8.503;8.503;8.503;8.503;BUILDING FINISHING;A;7.535;7.983;9.581;10.272
S1168;PC;30;FERT;NORM;CALI;1.005;8.589;7.764;2.394;2.463;14.436;6.431;6.431;6.431;6.431;BUILDING FINISHING;A;5.337;5.969;7.164;7.680
S1168;PC;30;FERT;NORM;SANTANDER;2.700;2.100;4.800;1.950;2.460;1.800;2.635;2.635;2.635;2.635;BUILDING FINISHING;A;2.939;2.892;3.471;3.721
S1168;PC;30;FERT;NORM;ORIENTE;1.866;852;1.803;1.602;3.282;2.088;2.324;2.324;2.324;2.324;BUILDING FINISHING;A;2.883;2.550;3.060;3.281
S1168;PC;30;FERT;NORM;BOGOTÁ;702;2.052;1.227;999;858;1.464;1.217;1.217;1.217;1.217;BUILDING FINISHING;A;1.366;1.361;1.634;1.751
S1168;PC;30;FERT;NORM;PEREIRA;1.095;381;831;900;936;1.197;1.011;1.011;1.011;1.011;BUILDING FINISHING;A;1.080;1.097;1.317;1.412
S1168;PC;30;FERT;NORM;MEDELLÍN;81;135;219;129;183;9;126;126;126;126;BUILDING FINISHING;A;200;195;234;251
S616;PC;5;FERT;NORM;ORIENTE;5.319;3.300;4.050;6.744;5.190;8.724;6.886;6.886;6.886;6.886;BUILDING FINISHING;A;4.797;7.208;7.868;8.627
S616;PC;5;FERT;NORM;BARRANQUILLA;5.484;2.835;2.556;3.846;6.372;6.843;5.687;5.687;5.687;5.687;BUILDING FINISHING;A;3.405;5.063;5.527;6.060
S616;PC;5;FERT;NORM;PEREIRA;5.793;2.904;1.494;1.896;5.187;6.948;4.677;4.677;4.677;4.677;BUILDING FINISHING;A;3.423;5.137;5.608;6.149
S616;PC;5;FERT;NORM;BOGOTÁ;2.592;2.640;2.583;3.675;4.206;1.596;3.159;3.159;3.159;3.159;BUILDING FINISHING;A;2.397;3.159;3.449;3.782
S616;PC;5;FERT;NORM;CALI;1.632;2.076;2.352;2.502;3.246;1.524;2.424;2.424;2.424;2.424;BUILDING FINISHING;A;1.856;2.569;2.804;3.075
S616;PC;5;FERT;NORM;MEDELLÍN;312;252;180;360;384;372;372;372;372;372;BUILDING FINISHING;A;169;255;279;306
S616;PC;5;FERT;NORM;SANTANDER;156;480;0;180;0;240;176;176;176;176;BUILDING FINISHING;A;135;215;235;257
S3807;KG;1;FERT;YBLK;MEDELLÍN;15.000;21.000;30.000;9.000;27.000;36.000;24.000;24.000;24.000;24.000;CONCRETE.;A;7.030;24.586;0;24.586
S542;PC;0,435;FERT;NORM;BOGOTÁ;6.777;8.082;7.575;5.697;6.144;8.823;7.183;7.183;7.183;7.183;SEALING & BONDING;A;6.237;6.866;6.866;6.866
S542;PC;0,435;FERT;NORM;ORIENTE;1.707;1.644;1.116;1.512;2.037;1.821;1.790;1.790;1.790;1.790;SEALING & BONDING;A;2.388;2.530;2.530;2.530
S542;PC;0,435;FERT;NORM;PEREIRA;2.811;1.188;3.159;1.410;2.664;2.310;2.257;2.257;2.257;2.257;SEALING & BONDING;A;2.026;2.209;2.209;2.209
S542;PC;0,435;FERT;NORM;CALI;1.899;1.908;1.428;522;1.737;3.048;1.769;1.769;1.769;1.769;SEALING & BONDING;A;1.690;1.876;1.876;1.876
S542;PC;0,435;FERT;NORM;BARRANQUILLA;1.722;1.950;1.641;1.014;612;1.353;1.382;1.382;1.382;1.382;SEALING & BONDING;A;1.183;1.291;1.291;1.291
